scenario,gridiv,time,QH,QE,QN,QS,T2,after_spinup,hour,name,type,paved,bldgs,green_fraction,green_blue_fraction,impervious_fraction
present,1,2024-03-08 02:00:00,23.140184556517838,2.0974954224967015,-14.314799890266245,-39.55247986928079,28.373427151523277,False,2,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 03:00:00,22.65214202987225,2.7752430210403194,-14.0212682804855,-39.44865333139807,28.14673138572839,False,3,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 04:00:00,20.764461447970636,4.878983198037044,-13.58211506022519,-39.225559706232865,28.008931972571727,False,4,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 05:00:00,19.287328988554226,7.915080306947285,-9.38673997195046,-36.589149267451965,27.95218831096466,False,5,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 06:00:00,27.132894270809242,12.720583850879764,24.653841154264516,-15.199636967424487,28.15148466380907,False,6,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 07:00:00,55.88898981593837,23.30525955482022,122.40287016507109,43.20862079431251,28.975157096570886,False,7,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 08:00:00,96.42900933985631,40.53489787514713,260.0100406077738,123.04613339277036,29.976317662016314,False,8,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 09:00:00,135.5574065397262,60.74915788264591,400.04828915005214,203.74172472768007,31.037804616495226,False,9,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 10:00:00,170.8252029245906,71.15524211623944,505.28043497276167,263.29998993193163,32.27806252356457,False,10,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 11:00:00,203.98757519754608,68.53366842605193,573.659596490439,301.138352866841,32.986490006105115,False,11,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 12:00:00,228.05237744547242,59.50376166836589,605.6020241388741,318.0458850250357,33.15185924149742,False,12,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 13:00:00,230.0452835323346,51.25548836699625,583.8931762587525,302.5924043594217,33.30326580503712,False,13,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 14:00:00,210.57091446048847,42.80806809256857,511.79671692942526,258.41773437636823,32.95815401353136,False,14,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 15:00:00,177.82477383996465,27.811899504065394,396.74883350358965,191.11216015955964,31.949854704088555,False,15,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 16:00:00,107.78154204538428,32.56534672722743,241.97045884747413,101.62357007486243,30.67570826955222,False,16,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 17:00:00,31.745144810440546,43.181539081470866,88.98081570840107,14.054131816489663,29.539295638596418,False,17,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 18:00:00,9.32890537025976,29.489045299954068,7.318464687388675,-31.49948598282515,29.024390395317525,False,18,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 19:00:00,8.973778548676297,19.01909198832453,-14.736277366159898,-42.72914790316073,28.76576460846601,False,19,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 20:00:00,11.583601185955303,13.879208068049648,-16.827282785641597,-42.290092039646545,28.647910556504552,False,20,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 21:00:00,13.992814084368865,10.915100608135127,-16.241579490719072,-41.14949418322306,28.56916111073564,False,21,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 22:00:00,16.421937356511673,8.839323481326057,-14.630354487625047,-39.89161532546277,28.268272702364907,False,22,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-08 23:00:00,18.53786041169036,7.336099416914206,-12.811589157673813,-38.68554898627838,28.005081583012927,False,23,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 00:00:00,20.366342489791297,6.06442809156847,-11.42107291165369,-37.851843493013455,27.84846009840926,False,0,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 01:00:00,21.899274188041286,5.018595696960602,-10.313465605696585,-37.23133549069847,27.66497625717123,False,1,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 02:00:00,22.8570289411052,4.35137444647966,-9.740154589946464,-36.94855797753132,27.529792464471726,False,2,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 03:00:00,23.395271247592188,3.932139958141505,-9.622278229446836,-36.949689435180524,27.386020451826084,False,3,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 04:00:00,23.813153350306397,3.6019993816577784,-9.497259407973916,-36.91241213993809,27.311437730642023,False,4,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 05:00:00,25.439585103670442,3.429065269699242,-5.5703773303801905,-34.43902770374988,27.403142565616605,False,5,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 06:00:00,39.64038308116701,4.001779850760203,34.02310710057942,-9.619055831347794,27.945133198692968,False,6,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 07:00:00,84.16523682804878,5.745056830724842,148.3018930970302,58.39159943825657,29.395569782109618,False,7,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 08:00:00,153.25371416614135,7.291225360082149,314.43700405768203,153.89206453145857,31.826207228127583,False,8,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 09:00:00,219.44283268996728,8.792098307127434,471.81057813812293,243.57564714102818,34.870102085131755,False,9,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 10:00:00,268.38297404145504,10.341650265812751,589.6888976453193,310.96427333805156,37.18433170227663,False,10,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 11:00:00,303.19226480276365,10.063393691179083,668.7033649523975,355.4477064584548,36.73527676126643,False,11,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 12:00:00,317.86598451652276,9.218165296482685,695.6003452815852,368.5161954685798,35.671587642455485,False,12,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 13:00:00,297.769345095166,8.21728207378497,637.8652124835631,331.87858531461217,34.916026125106285,False,13,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 14:00:00,249.34370129094577,10.77187407764576,525.6239352069445,265.50835983835293,33.86391811490592,False,14,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 15:00:00,189.6085712375976,15.02625911709464,393.86441245498776,189.22958210029546,32.35374270032735,False,15,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 16:00:00,126.29769976435811,14.642756034228215,241.88241228567037,100.94195648708403,31.20450758982163,False,16,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 17:00:00,69.86677555104035,9.033039426838586,96.52878026979131,17.628965291912376,30.721974624388455,False,17,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 18:00:00,33.77605305872495,5.074253496183959,7.043149911279817,-31.80715664362909,30.26370085413647,False,18,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 19:00:00,22.965441912680237,3.3673265917086415,-16.664870200051993,-42.997638704440874,29.66632412897449,False,19,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 20:00:00,22.57812239196159,2.430901926496613,-16.39922174254476,-41.40824606100296,29.184850606638772,False,20,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 21:00:00,23.105527674178678,2.032697647054722,-14.924981196799317,-40.06320651803272,29.153640696505306,False,21,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 22:00:00,23.491437555340028,1.9108974166646633,-14.137831289102246,-39.54016626110694,29.11605048339243,False,22,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-09 23:00:00,23.87427902409127,1.8390170047535097,-13.351110126194492,-39.06440615503927,29.039441094329433,False,23,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 00:00:00,24.236983576712337,1.9607335907656418,-12.13881197618547,-38.33652914366345,28.84099859665902,False,0,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 01:00:00,24.519901164397933,2.230823521426963,-10.757518160802114,-37.508242846627006,28.474801209510982,False,1,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 02:00:00,24.42713076930561,2.6295718731386653,-10.101283063670152,-37.15798570611443,28.142825395618445,False,2,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 03:00:00,24.15963042686275,3.216410335487471,-9.447661449466066,-36.82370221181629,27.751791446533016,False,3,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 04:00:00,23.634830790379095,4.248545727739668,-8.187078734023103,-36.07045525214186,27.529715091801876,False,4,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 05:00:00,23.157455730134924,6.301042609218626,-3.986008831486039,-33.444507170839586,27.641766114862236,False,5,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 06:00:00,32.804525077447515,10.418904006208281,32.57005294324765,-10.653376140408144,28.131004920616537,False,6,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 07:00:00,67.26466162080085,17.9735326020894,136.02571599869944,50.78752177580918,29.497697472007562,False,7,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 08:00:00,120.64235270999399,24.209843213054672,277.3952456215202,132.54304969847155,31.462540750996656,False,8,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 09:00:00,181.44259071066912,24.96248676342859,420.54104144019897,214.13596396610126,33.971980245206076,False,9,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 10:00:00,234.26848120452337,20.390251555404205,532.5007083349245,277.84197557499687,36.29991056166285,False,10,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 11:00:00,275.22203852456556,11.191197713506975,605.1910416689817,318.7778054309092,36.16780323323632,False,11,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 12:00:00,295.03318337718525,8.241387525439926,641.2323609337774,337.9577900311522,35.41163748982909,False,12,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 13:00:00,288.10073011488856,7.538709993283194,616.9421071900817,321.30266708190993,34.96451291905507,False,13,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 14:00:00,254.23308030290227,6.358033813005146,528.5098713241208,267.9187572082133,34.20906421892055,False,14,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 15:00:00,199.23822247134157,10.137196885797966,405.99707056898677,196.6216512118472,33.06198678863372,False,15,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 16:00:00,130.43404394762914,19.551035879301953,264.254332561872,114.26925273494093,31.955285262875034,False,16,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 17:00:00,63.22265416488244,22.28514163079399,110.55958034256457,25.05178454688814,30.93488481385083,False,17,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 18:00:00,27.043193748869232,14.6854460235774,12.161724791610062,-29.56691498083657,30.170929833673423,False,18,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 19:00:00,18.893736216524484,8.834833996394536,-14.732482623186455,-42.46105283610547,29.602507671340817,False,19,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 20:00:00,18.963499105770907,6.495380375880523,-16.494681894447485,-41.95356137609892,29.26312133486877,False,20,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 21:00:00,19.891526482468148,5.123491588675964,-16.02703585412531,-41.04205392526942,29.108606790227565,False,21,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 22:00:00,21.188182062446135,4.07275815072407,-14.720207386186269,-39.981147599356476,28.90377656159939,False,22,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-10 23:00:00,22.474498378076458,3.443180690478028,-12.724796151359003,-38.642475219913486,28.676219878538944,False,23,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 00:00:00,23.39225838944668,3.0285459293318726,-11.440114403962383,-37.860918722740934,28.557384505514207,False,0,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 01:00:00,23.44696761685093,2.7954401983776287,-12.175137270753716,-38.417545085982276,28.463894086692424,False,1,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 02:00:00,22.969208279183135,2.644932164445441,-14.131024426827707,-39.745164870456286,28.332786884674345,False,2,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 03:00:00,23.509552829245305,2.1401296274459756,-13.875394112968502,-39.52507656965978,27.859038358006217,False,3,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 04:00:00,25.186790799830565,1.4731256646170376,-10.96646795389862,-37.62638441834622,27.16060956964182,False,4,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 05:00:00,28.002067360519476,1.23540560663453,-4.180674585213965,-33.41814755236798,26.813468733122416,False,5,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 06:00:00,43.63775392852394,1.4912812581219896,38.187647249164385,-6.941387937481546,27.190412995292487,False,6,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 07:00:00,88.87689781656132,2.5584167810394973,151.85204897068584,60.41673437308501,28.647374592387404,False,7,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 08:00:00,152.62442418999512,4.261404174083,306.6355184969915,149.7496901329134,30.547609192920685,False,8,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 09:00:00,213.98307070622835,6.597157863491476,454.2756255089975,233.69539693927769,33.085666342366004,False,9,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 10:00:00,265.14271176123077,10.395226106476033,580.2772257581975,304.73928789049063,37.16719729443454,False,10,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 11:00:00,288.7109054486442,13.041848435308866,639.3349812434736,337.5822273595206,39.97383916430365,False,11,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 12:00:00,289.17661568439564,12.41953658680756,634.4167837069477,332.8206314357446,39.303479711365725,False,12,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 13:00:00,282.2709099743334,9.530527836912285,608.7779783185362,316.9765405072904,36.89337995213295,False,13,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 14:00:00,252.6149547912487,7.342578861360594,528.6673644963149,268.7098308437056,35.16143304594832,False,14,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 15:00:00,197.87222010235658,6.363744941320538,393.46933229198794,189.23336724831083,33.267210388764745,False,15,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 16:00:00,130.50040023121252,11.301461012365445,245.930546857203,104.12868561362502,31.58454270062386,False,16,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 17:00:00,63.57472538246018,17.92038368948232,103.40506104797474,21.90995197603223,30.53276552180992,False,17,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 18:00:00,26.096930342950746,14.564703163615322,10.530247307029233,-30.131386199536834,29.803605770424003,False,18,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 19:00:00,17.967104835421946,9.488002166444835,-16.06729595773331,-43.52240295960009,29.32807194742406,False,19,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 20:00:00,17.96461120544504,7.166614941369602,-18.190245009613296,-43.32147115642794,29.170741383782197,False,20,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 21:00:00,18.704072182285994,5.683152880549943,-17.9468757658081,-42.33410082864404,29.222510348779107,False,21,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 22:00:00,19.64233245434272,4.714136535323096,-17.092817919378565,-41.44928690904438,29.11431322306262,False,22,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-11 23:00:00,20.555697462437735,4.101349210921916,-15.940153475555391,-40.59720014891504,28.925719297137277,False,23,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 00:00:00,21.385668241238694,3.6075313948347687,-15.010895808692588,-40.00409544476605,28.772642451594763,False,0,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 01:00:00,22.186439254577056,3.178271356574543,-14.104285188181642,-39.46899579933324,28.562154934800418,False,1,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 02:00:00,22.971448236576546,2.809196741131194,-13.100761918657378,-38.88140689636512,28.31033624016223,False,2,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 03:00:00,23.79118726976581,2.488919635057167,-11.881298481528416,-38.16140538635139,28.024682882513456,False,3,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 04:00:00,24.555897566540974,2.231956368443032,-10.647424722604548,-37.43527865758855,27.83976889493903,False,4,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 05:00:00,26.328030907988417,2.0695891658527557,-6.463379083472714,-34.860999157313884,27.853327073242454,False,5,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 06:00:00,39.69588469299308,2.482859233200809,29.935710033280316,-12.243033892913582,28.529343465940684,False,6,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 07:00:00,80.8068715691957,4.046204045075455,134.88188359252578,50.028807978254626,30.448794398873815,False,7,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 08:00:00,145.93617977056832,7.141812414789612,296.9571245610389,143.87913237568094,33.26522471836341,False,8,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 09:00:00,209.40598611874577,10.107464721157417,451.55406185411584,232.0406110142127,36.21681499665326,False,9,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
present,1,2024-03-12 10:00:00,254.262011786524,14.90026109171148,565.8365192963222,296.67424641808674,38.17211480460508,False,10,Jade Gardens,refuge,0.593,0.047,0.18,0.26,0.64
